symbol,side,entry_price,avg_exit_price,size_usdt,pnl_usdt,pnl_pct,fee_total,funding_paid,entry_ts,exit_ts,duration_min,score,exit_reason,correlation_id,source,confs,regime,macro_risk
PAXG/USDT,LONG,4733.428024,4710.783143,176.3163,-0.914,-0.52,0.1411,0.0,2026-05-11T14:15:23.455843+00:00,2026-05-11T16:49:21.923489+00:00,154.0,8,sl,19e83948f919,internal,"['EMA200-H4 haussier (dist=0.78%)', 'BOS H2/H1', 'H2+H1 alignés', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'EMA200-1D aligné', 'OB L2 imbalance 23.12']",VOLATILE,25.0
PAXG/USDT,LONG,4716.439477,4694.461632,176.1443,-0.8913,-0.51,0.1409,0.0,2026-05-11T16:49:25.242285+00:00,2026-05-12T06:00:28.349477+00:00,791.1,6,sl,d53f4728b41b,internal,"['EMA200-H4 haussier (dist=0.42%)', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'EMA200-1D aligné', 'ADX régime TREND']",TREND,25.0
BTC/USDT,LONG,81144.80769,80930.382618,175.9519,-0.5353,-0.3,0.1408,0.0,2026-05-13T06:17:09.619848+00:00,2026-05-13T06:53:07.910694+00:00,36.0,7,sl,5eae60a2bf0b,internal,"['EMA200-H4 haussier (dist=4.61%)', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'Delta volume confirme', 'OB L2 imbalance 478.07', 'OB wall ask @ 81060']",RANGE,47.5
BTC/USDT,LONG,81064.619606,80840.596522,175.8308,-0.5562,-0.32,0.1407,0.0,2026-05-13T07:14:28.506945+00:00,2026-05-13T07:30:26.039414+00:00,16.0,7,sl,6473b98c5a90,internal,"['EMA200-H4 haussier (dist=4.51%)', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'RSI divergence bullish', 'OB L2 imbalance 236.27', 'OB wall ask @ 80972']",RANGE,0.0
PAXG/USDT,SHORT,4527.242024,4533.998768,175.7055,-0.3325,-0.19,0.1406,-1.1948,2026-05-16T14:01:35.497151+00:00,2026-06-08T10:43:03.472760+00:00,32921.5,6,time_stop,2eecfcc490ab,internal,"['EMA200-H4 baissier (dist=3.54%)', 'EMA200-1D aligné', 'Delta volume confirme', 'RSI divergence bearish', 'OB L2 imbalance 0.01', 'OB wall ask @ 4529']",RANGE,0.0
PAXG/USDT,SHORT,4528.561232,4507.474863,175.8639,0.7485,0.43,0.1407,0.0,2026-06-08T10:43:04.069178+00:00,2026-06-08T10:44:23.388100+00:00,1.3,8,tp_cascade,658b68cd49a3,internal,"['EMA200-H4 baissier (dist=3.21%)', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'EMA200-1D aligné', 'Delta volume confirme', 'ADX régime TREND', 'OB L2 imbalance 0.32', 'OB wall ask @ 4297']",TREND,0.0
BTC/USDT,SHORT,63573.453028,63337.374837,175.9643,0.5831,0.33,0.1408,0.0,2026-06-08T11:46:58.253642+00:00,2026-06-08T12:04:20.765498+00:00,17.4,7,tp_cascade,bc24afa7ba42,internal,"['EMA200-H4 baissier (dist=11.97%)', 'OB/FVG 30m (tested)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'EMA200-1D aligné', 'Delta volume confirme', 'ADX régime TREND', 'OB wall ask @ 63577']",TREND,0.0
PAXG/USDT,SHORT,4315.669044,4324.34305,175.9995,-0.4241,-0.24,0.1408,-0.4048,2026-06-08T11:46:50.590461+00:00,2026-06-16T04:26:20.921678+00:00,11079.5,7,time_stop,016a6f6e6224,internal,"['EMA200-H4 baissier (dist=4.45%)', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'EMA200-1D aligné', 'Delta volume confirme', 'ADX régime TREND', 'OB L2 imbalance 0.03']",TREND,0.0
PAXG/USDT,SHORT,4319.15695,4313.206372,176.0841,0.1722,0.1,0.1409,-0.4754,2026-06-16T04:26:21.073937+00:00,2026-06-25T06:48:31.136296+00:00,13102.2,6,time_stop,38f115a9f9f6,internal,"['EMA200-H4 baissier (dist=4.38%)', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'EMA200-1D aligné', 'ADX régime TREND']",TREND,0.0
PAXG/USDT,SHORT,3980.81008,4078.625708,176.1995,-4.4,-2.5,0.141,-0.1762,2026-06-25T06:49:04.968927+00:00,2026-06-28T21:23:17.770500+00:00,5194.2,7,time_stop,9a51448c2573,internal,"['EMA200-H4 baissier (dist=11.08%)', 'OB/FVG 30m (tested)', 'OB/FVG double conf 15m', 'TRIX 5m', 'EMA200-1D aligné', 'Delta volume confirme', 'ADX régime TREND', 'OB L2 imbalance 0.08']",TREND,0.0
BTC/USDT,SHORT,59629.201,59785.85,175.3056,-0.5307,-0.3,0.1402,0.0,2026-06-28T21:23:24.187613+00:00,2026-06-28T21:37:39.865310+00:00,14.3,7,sl,aa763cb5db85,internal,"['EMA200-H4 baissier (dist=8.98%)', 'BOS H2/H1', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'EMA200-1D aligné', 'ADX régime TREND', 'OB wall ask @ 59643']",TREND,0.0
BTC/USDT,SHORT,60047.9496,59887.755407,175.3212,0.3976,0.23,0.1402,0.0,2026-06-29T06:58:27.148818+00:00,2026-07-01T06:44:42.814162+00:00,2866.3,7,tp_cascade,745bd0f519c3,internal,"['EMA200-H4 baissier (dist=8.19%)', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'EMA200-1D aligné', 'Delta volume confirme', 'ADX régime TREND', 'OB L2 imbalance 0.02', 'OB wall ask @ 60047']",TREND,0.0
PAXG/USDT,SHORT,4073.734292,4054.765734,175.3407,0.7464,0.43,0.1403,-0.0175,2026-06-28T21:23:20.246214+00:00,2026-07-01T06:44:42.864422+00:00,3441.4,8,tp_cascade,db9e807ce803,internal,"['EMA200-H4 baissier (dist=5.37%)', 'OB/FVG 30m (tested)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'TRIX 5m', 'EMA200-1D aligné', 'Delta volume confirme', 'ADX régime TREND', 'OB L2 imbalance 0.54']",TREND,0.0
PAXG/USDT,SHORT,3968.602819,3984.919518,175.4247,-0.7914,-0.45,0.1403,0.0,2026-07-01T06:45:07.335842+00:00,2026-07-01T09:45:51.266093+00:00,180.7,7,sl,9badd45c3045,internal,"['EMA200-H4 baissier (dist=6.07%)', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'EMA200-1D aligné', 'Delta volume confirme', 'ADX régime TREND', 'OB wall ask @ 3974']",TREND,25.0
BTC/USDT,SHORT,58843.602642,59007.3832,175.2174,-0.5578,-0.32,0.1402,0.0,2026-07-01T09:46:49.129388+00:00,2026-07-01T09:55:46.791070+00:00,9.0,7,sl,fc4eff6081ff,internal,"['EMA200-H4 baissier (dist=9.05%)', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'TRIX 5m', 'EMA200-1D aligné', 'Delta volume confirme', 'OB wall ask @ 58854']",RANGE,0.0
PAXG/USDT,SHORT,3980.140482,3996.686574,175.2524,-0.7987,-0.46,0.1402,0.0,2026-07-01T09:46:47.826954+00:00,2026-07-01T10:56:39.899845+00:00,69.9,6,sl,4990388f58a6,internal,"['EMA200-H4 baissier (dist=5.74%)', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'EMA200-1D aligné', 'ADX régime TREND', 'OB wall ask @ 3983']",TREND,0.0
BTC/USDT,LONG,50030.0,48470.9,1200.0,-37.876,-3.16,0.96,0.0,2026-07-01T12:40:27.071367+00:00,2026-07-01T12:40:27.073370+00:00,0.0,8,sl,test_BTC/USDT_ACHAT,test,[],,0.0
BTC/USDT,LONG,50030.0,52468.5,1200.0,58.0089,4.83,0.96,0.0,2026-07-01T12:40:27.091367+00:00,2026-07-01T12:40:27.094894+00:00,0.0,8,tp_cascade,test_BTC/USDT_ACHAT,test,[],,0.0
BTC/USDT,SHORT,49970.0,51530.9,1200.0,-37.9641,-3.16,0.96,0.0,2026-07-01T12:40:27.099894+00:00,2026-07-01T12:40:27.101894+00:00,0.0,8,sl,test_BTC/USDT_VENTE,test,[],,0.0
BTC/USDT,LONG,50030.0,51968.8,1200.0,46.0233,3.84,0.96,0.0,2026-07-01T12:40:27.105894+00:00,2026-07-01T12:40:27.110893+00:00,0.0,8,tp_cascade,test_BTC/USDT_ACHAT,test,[],,0.0
BTC/USDT,LONG,50030.0,52468.5,1200.0,58.0089,4.83,0.96,0.0,2026-07-01T12:40:27.117420+00:00,2026-07-01T12:40:27.118417+00:00,0.0,8,tp_cascade,test_BTC/USDT_ACHAT,test,[],,0.0
ETH/USDT,LONG,4002.4,3797.72,1206.9035,-62.203,-5.15,0.9655,0.0,2026-07-01T12:40:27.121421+00:00,2026-07-01T12:40:27.123421+00:00,0.0,8,sl,test_ETH/USDT_ACHAT,test,[],,0.0
BTC/USDT,LONG,50030.0,51968.8,1200.0,46.0233,3.84,0.96,0.0,2026-07-01T12:40:27.127946+00:00,2026-07-01T12:40:27.129947+00:00,0.0,8,tp_cascade,test_BTC/USDT_ACHAT,test,[],,0.0
BTC/USDT,LONG,50030.0,50969.4,1200.0,22.0521,1.84,0.96,0.0,2026-07-01T12:40:27.134055+00:00,2026-07-01T12:40:27.136581+00:00,0.0,8,manual,test_BTC/USDT_ACHAT,test,[],,0.0
BTC/USDT,LONG,50030.0,48470.9,1200.0,-37.876,-3.16,0.96,0.0,2026-07-01T12:42:15.318935+00:00,2026-07-01T12:42:15.320934+00:00,0.0,8,sl,test_BTC/USDT_ACHAT,test,[],,0.0
BTC/USDT,LONG,50030.0,52468.5,1200.0,58.0089,4.83,0.96,0.0,2026-07-01T12:42:15.339858+00:00,2026-07-01T12:42:15.344855+00:00,0.0,8,tp_cascade,test_BTC/USDT_ACHAT,test,[],,0.0
BTC/USDT,SHORT,49970.0,51530.9,1200.0,-37.9641,-3.16,0.96,0.0,2026-07-01T12:42:15.350074+00:00,2026-07-01T12:42:15.352074+00:00,0.0,8,sl,test_BTC/USDT_VENTE,test,[],,0.0
BTC/USDT,LONG,50030.0,51968.8,1200.0,46.0233,3.84,0.96,0.0,2026-07-01T12:42:15.357074+00:00,2026-07-01T12:42:15.360786+00:00,0.0,8,tp_cascade,test_BTC/USDT_ACHAT,test,[],,0.0
BTC/USDT,LONG,50030.0,52468.5,1200.0,58.0089,4.83,0.96,0.0,2026-07-01T12:42:15.366818+00:00,2026-07-01T12:42:15.368818+00:00,0.0,8,tp_cascade,test_BTC/USDT_ACHAT,test,[],,0.0
ETH/USDT,LONG,4002.4,3797.72,1206.9035,-62.203,-5.15,0.9655,0.0,2026-07-01T12:42:15.371379+00:00,2026-07-01T12:42:15.372377+00:00,0.0,8,sl,test_ETH/USDT_ACHAT,test,[],,0.0
BTC/USDT,LONG,50030.0,51968.8,1200.0,46.0233,3.84,0.96,0.0,2026-07-01T12:42:15.377373+00:00,2026-07-01T12:42:15.379503+00:00,0.0,8,tp_cascade,test_BTC/USDT_ACHAT,test,[],,0.0
BTC/USDT,LONG,50030.0,50969.4,1200.0,22.0521,1.84,0.96,0.0,2026-07-01T12:42:15.383032+00:00,2026-07-01T12:42:15.385032+00:00,0.0,8,manual,test_BTC/USDT_ACHAT,test,[],,0.0
BTC/USDT,LONG,50030.0,48470.9,6000.0,-189.3798,-3.16,4.8,0.0,2026-07-01T12:42:36.600313+00:00,2026-07-01T12:42:36.601311+00:00,0.0,8,sl,test_BTC/USDT_ACHAT,test,[],,0.0
BTC/USDT,LONG,50030.0,52468.5,6000.0,290.0445,4.83,4.7998,0.0,2026-07-01T12:42:36.616830+00:00,2026-07-01T12:42:36.621350+00:00,0.0,8,tp_cascade,test_BTC/USDT_ACHAT,test,[],,0.0
BTC/USDT,SHORT,49970.0,51530.9,6000.0,-189.8205,-3.16,4.8,0.0,2026-07-01T12:42:36.625350+00:00,2026-07-01T12:42:36.626350+00:00,0.0,8,sl,test_BTC/USDT_VENTE,test,[],,0.0
BTC/USDT,LONG,50030.0,51968.8,6000.0,230.1165,3.84,4.7998,0.0,2026-07-01T12:42:36.629869+00:00,2026-07-01T12:42:36.633868+00:00,0.0,8,tp_cascade,test_BTC/USDT_ACHAT,test,[],,0.0
BTC/USDT,LONG,50030.0,52468.5,6000.0,290.0445,4.83,4.7998,0.0,2026-07-01T12:42:36.638868+00:00,2026-07-01T12:42:36.640874+00:00,0.0,8,tp_cascade,test_BTC/USDT_ACHAT,test,[],,0.0
ETH/USDT,LONG,4002.4,3797.72,6346.6134,-327.1001,-5.15,5.0773,0.0,2026-07-01T12:42:36.642874+00:00,2026-07-01T12:42:36.643875+00:00,0.0,8,sl,test_ETH/USDT_ACHAT,test,[],,0.0
BTC/USDT,LONG,50030.0,51968.8,6000.0,230.1165,3.84,4.7998,0.0,2026-07-01T12:42:36.647875+00:00,2026-07-01T12:42:36.648874+00:00,0.0,8,tp_cascade,test_BTC/USDT_ACHAT,test,[],,0.0
BTC/USDT,LONG,50030.0,50969.4,6000.0,110.2604,1.84,4.8,0.0,2026-07-01T12:42:36.652393+00:00,2026-07-01T12:42:36.654393+00:00,0.0,8,manual,test_BTC/USDT_ACHAT,test,[],,0.0
BTC/USDT,LONG,50030.0,48470.9,1200.0,-37.876,-3.16,0.96,0.0,2026-07-01T12:51:12.373778+00:00,2026-07-01T12:51:12.375780+00:00,0.0,8,sl,test_BTC/USDT_ACHAT,test,[],,0.0
BTC/USDT,LONG,50030.0,52468.5,1200.0,58.0089,4.83,0.96,0.0,2026-07-01T12:51:12.391132+00:00,2026-07-01T12:51:12.395658+00:00,0.0,8,tp_cascade,test_BTC/USDT_ACHAT,test,[],,0.0
BTC/USDT,SHORT,49970.0,51530.9,1200.0,-37.9641,-3.16,0.96,0.0,2026-07-01T12:51:12.400660+00:00,2026-07-01T12:51:12.401656+00:00,0.0,8,sl,test_BTC/USDT_VENTE,test,[],,0.0
BTC/USDT,LONG,50030.0,51968.8,1200.0,46.0233,3.84,0.96,0.0,2026-07-01T12:51:12.406031+00:00,2026-07-01T12:51:12.410232+00:00,0.0,8,tp_cascade,test_BTC/USDT_ACHAT,test,[],,0.0
BTC/USDT,LONG,50030.0,52468.5,1200.0,58.0089,4.83,0.96,0.0,2026-07-01T12:51:12.416263+00:00,2026-07-01T12:51:12.417265+00:00,0.0,8,tp_cascade,test_BTC/USDT_ACHAT,test,[],,0.0
ETH/USDT,LONG,4002.4,3797.72,1206.9035,-62.203,-5.15,0.9655,0.0,2026-07-01T12:51:12.420262+00:00,2026-07-01T12:51:12.421261+00:00,0.0,8,sl,test_ETH/USDT_ACHAT,test,[],,0.0
BTC/USDT,LONG,50030.0,51968.8,1200.0,46.0233,3.84,0.96,0.0,2026-07-01T12:51:12.425444+00:00,2026-07-01T12:51:12.427446+00:00,0.0,8,tp_cascade,test_BTC/USDT_ACHAT,test,[],,0.0
BTC/USDT,LONG,50030.0,50969.4,1200.0,22.0521,1.84,0.96,0.0,2026-07-01T12:51:12.430963+00:00,2026-07-01T12:51:12.432967+00:00,0.0,8,manual,test_BTC/USDT_ACHAT,test,[],,0.0
PAXG/USDT,LONG,4680.216446,4037.576,600.0,-82.626,-13.77,0.48,0.0,2026-04-06T08:17:36.410558+00:00,2026-07-01T13:06:39.123837+00:00,124129.0,7,time_stop,0451f4280510,internal,[],,0.0
BTC/USDT,LONG,50030.0,48470.9,1200.0,-37.876,-3.16,0.96,0.0,2026-07-01T13:34:31.255407+00:00,2026-07-01T13:34:31.257407+00:00,0.0,8,sl,test_BTC/USDT_ACHAT,test,[],,0.0
BTC/USDT,LONG,50030.0,52468.5,1200.0,58.0089,4.83,0.96,0.0,2026-07-01T13:34:31.275446+00:00,2026-07-01T13:34:31.280447+00:00,0.0,8,tp_cascade,test_BTC/USDT_ACHAT,test,[],,0.0
BTC/USDT,SHORT,49970.0,51530.9,1200.0,-37.9641,-3.16,0.96,0.0,2026-07-01T13:34:31.285448+00:00,2026-07-01T13:34:31.286460+00:00,0.0,8,sl,test_BTC/USDT_VENTE,test,[],,0.0
BTC/USDT,LONG,50030.0,51968.8,1200.0,46.0233,3.84,0.96,0.0,2026-07-01T13:34:31.291449+00:00,2026-07-01T13:34:31.295980+00:00,0.0,8,tp_cascade,test_BTC/USDT_ACHAT,test,[],,0.0
BTC/USDT,LONG,50030.0,52468.5,1200.0,58.0089,4.83,0.96,0.0,2026-07-01T13:34:31.302032+00:00,2026-07-01T13:34:31.373775+00:00,0.0,8,tp_cascade,test_BTC/USDT_ACHAT,test,[],,0.0
ETH/USDT,LONG,4002.4,3797.72,1206.9035,-62.203,-5.15,0.9655,0.0,2026-07-01T13:34:31.376776+00:00,2026-07-01T13:34:31.378289+00:00,0.0,8,sl,test_ETH/USDT_ACHAT,test,[],,0.0
BTC/USDT,LONG,50030.0,51968.8,1200.0,46.0233,3.84,0.96,0.0,2026-07-01T13:34:31.382305+00:00,2026-07-01T13:34:31.384306+00:00,0.0,8,tp_cascade,test_BTC/USDT_ACHAT,test,[],,0.0
BTC/USDT,LONG,50030.0,50969.4,1200.0,22.0521,1.84,0.96,0.0,2026-07-01T13:34:31.389820+00:00,2026-07-01T13:34:31.390823+00:00,0.0,8,manual,test_BTC/USDT_ACHAT,test,[],,0.0
PAXG/USDT,SHORT,4059.362969,4084.108996,200.0,-1.2992,-0.65,0.16,0.0,2026-07-01T13:43:54.136010+00:00,2026-07-01T13:43:57.506542+00:00,0.1,7,sl,a01e55c78fa0,internal,"['EMA200-H4 baissier (dist=5.76%)', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'EMA200-1D aligné', 'Delta volume confirme', 'ADX régime TREND', 'RSI divergence bearish', 'OB L2 imbalance 0.03']",TREND,25.0
BTC/USDT,SHORT,59192.473194,59445.635994,199.7242,-0.9341,-0.47,0.1598,0.0,2026-07-01T13:48:05.110630+00:00,2026-07-01T13:49:38.174990+00:00,1.6,7,sl,0f9dd49eabd3,internal,"['EMA200-H4 baissier (dist=8.39%)', 'OB/FVG 30m (tested)', 'OB/FVG double conf 15m', 'TRIX 5m', 'EMA200-1D aligné', 'Volume spike', 'OB L2 imbalance 0.33', 'OB wall bid @ 59233']",RANGE,42.4
BTC/USDT,SHORT,59398.969222,59721.11118,199.5538,-1.1621,-0.58,0.1596,0.0,2026-07-01T13:53:15.334120+00:00,2026-07-01T14:10:52.880492+00:00,17.6,7,sl,0e573d6952c1,internal,"['EMA200-H4 baissier (dist=8.07%)', 'OB/FVG 30m (tested)', 'OB/FVG double conf 15m', 'TRIX 5m', 'EMA200-1D aligné', 'Delta volume confirme', 'OB L2 imbalance 0.18', 'OB wall ask @ 58957']",RANGE,42.4
PAXG/USDT,SHORT,4088.525412,4069.487995,199.6451,0.8497,0.43,0.1597,-0.02,2026-07-01T13:49:02.493349+00:00,2026-07-01T21:54:12.447694+00:00,485.2,6,tp_cascade,1d20e57b9137,internal,"['EMA200-H4 baissier (dist=5.08%)', 'OB/FVG 30m (tested)', 'EMA200-1D aligné', 'ADX régime TREND', 'RSI divergence bearish', 'OB L2 imbalance 0.17', 'OB wall ask @ 4091']",TREND,42.4
BTC/USDT,SHORT,60798.389066,61255.611328,199.4082,-1.5794,-0.79,0.1595,0.0,2026-07-01T22:19:43.116153+00:00,2026-07-01T22:21:21.591315+00:00,1.6,8,sl,a3719633632f,internal,"['EMA200-H4 baissier (dist=5.85%)', 'OB/FVG 30m (tested)', 'OB/FVG double conf 15m', 'EMA200-1D aligné', 'Delta volume confirme', 'ADX régime TREND', 'Volume spike', 'OB L2 imbalance 0.03', 'OB wall ask @ 60798']",TREND,52.5
PAXG/USDT,SHORT,4034.767686,4177.50511,199.431,-7.135,-3.58,0.1595,0.0,2026-07-01T22:00:02.382341+00:00,2026-07-05T16:21:28.198895+00:00,5421.4,7,time_stop,12190637ad61,internal,"['EMA200-H4 baissier (dist=6.22%)', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'EMA200-1D aligné', 'Delta volume confirme', 'ADX régime TREND', 'OB wall ask @ 4037']",TREND,53.8
BTC/USDT,SHORT,62586.435594,62758.302402,197.6865,-0.6219,-0.31,0.1581,0.0,2026-07-05T16:30:42.517625+00:00,2026-07-05T17:04:57.949532+00:00,34.3,7,sl,413a97642b73,internal,"['EMA200-H4 baissier (dist=2.33%)', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'EMA200-1D aligné', 'Delta volume confirme', 'OB L2 imbalance 0.22', 'OB wall ask @ 62592']",RANGE,27.6
BTC/USDT,SHORT,62683.187508,62846.865508,197.5345,-0.5948,-0.3,0.158,0.0,2026-07-05T17:15:46.159517+00:00,2026-07-05T17:22:57.609401+00:00,7.2,7,sl,681aae65c093,internal,"['EMA200-H4 baissier (dist=2.17%)', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'EMA200-1D aligné', 'Delta volume confirme', 'RSI divergence bearish', 'OB wall ask @ 62689']",RANGE,30.2
BTC/USDT,SHORT,62621.4046,62797.656,197.3869,-0.6345,-0.32,0.1579,0.0,2026-07-05T17:49:12.741948+00:00,2026-07-05T19:28:23.413714+00:00,99.2,7,sl,735f9797c429,internal,"['EMA200-H4 baissier (dist=2.27%)', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'EMA200-1D aligné', 'Delta volume confirme', 'OB L2 imbalance 0.59', 'OB wall ask @ 62627']",RANGE,36.6
BTC/USDT,SHORT,62738.744154,63388.01,197.2435,-2.1201,-1.07,0.1578,-0.0197,2026-07-05T19:44:05.816359+00:00,2026-07-06T04:21:35.526776+00:00,517.5,7,sl,f7b11b187280,internal,"['EMA200-H4 baissier (dist=2.09%)', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'EMA200-1D aligné', 'Delta volume confirme', 'RSI divergence bearish', 'OB L2 imbalance 0.21', 'OB wall ask @ 62743']",RANGE,27.8
PAXG/USDT,SHORT,4172.49511,4153.066746,197.6562,0.8412,0.43,0.1581,-0.0198,2026-07-05T16:21:33.909331+00:00,2026-07-06T05:59:52.507831+00:00,818.3,6,tp_cascade,5a4b39378ca7,internal,"['EMA200-H4 baissier (dist=0.79%)', 'OB/FVG 30m (tested)', 'OB/FVG double conf 15m', 'EMA200-1D aligné', 'Delta volume confirme', 'OB L2 imbalance 0.42', 'OB wall ask @ 4168']",VOLATILE,25.0
PAXG/USDT,SHORT,4139.684698,4155.421758,197.0827,-0.828,-0.42,0.1577,0.0,2026-07-06T06:02:37.207537+00:00,2026-07-06T06:32:39.878228+00:00,30.0,6,sl,6b3c956ba30d,internal,"['EMA200-H4 baissier (dist=1.53%)', 'BOS H2/H1', 'H2+H1 alignés', 'TRIX 5m', 'EMA200-1D aligné', 'Delta volume confirme', 'OB L2 imbalance 0.14']",VOLATILE,28.2
BTC/USDT,SHORT,63312.059958,63224.577901,196.9163,0.1934,0.1,0.1575,0.0,2026-07-06T04:22:54.044582+00:00,2026-07-07T09:45:14.202671+00:00,1762.3,7,sl,ea391db69bb3,internal,"['EMA200-H4 baissier (dist=1.17%)', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'EMA200-1D aligné', 'Delta volume confirme', 'ADX régime TREND', 'OB wall ask @ 63319']",TREND,29.8
BTC/USDT,SHORT,63258.0224,63457.85188,197.0072,-0.7011,-0.36,0.1576,0.0,2026-07-07T09:50:32.431205+00:00,2026-07-07T10:02:54.791894+00:00,12.4,7,sl,e1616f57756b,internal,"['EMA200-H4 baissier (dist=1.19%)', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'EMA200-1D aligné', 'Delta volume confirme', 'RSI divergence bearish', 'OB wall bid @ 63296']",RANGE,30.4
PAXG/USDT,SHORT,4149.938542,4144.240556,196.9725,0.1917,0.1,0.1576,0.0,2026-07-06T06:34:51.577130+00:00,2026-07-07T11:59:04.914781+00:00,1764.2,6,sl,1dc98c6664e8,internal,"['EMA200-H4 baissier (dist=1.29%)', 'BOS H2/H1', 'H2+H1 alignés', 'OB/FVG 30m (tested)', 'OB/FVG double conf 15m', 'TRIX 5m', 'EMA200-1D aligné']",VOLATILE,29.6
BTC/USDT,SHORT,63403.03534,63552.618706,196.8271,-0.5431,-0.28,0.1575,0.0,2026-07-07T10:03:27.853831+00:00,2026-07-07T12:05:06.112386+00:00,121.6,7,sl,4a92ccc47dcc,internal,"['EMA200-H4 baissier (dist=0.96%)', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'EMA200-1D aligné', 'Delta volume confirme', 'Volume spike', 'OB wall ask @ 63405']",RANGE,37.0
PAXG/USDT,SHORT,4151.067864,4167.639084,196.6192,-0.8636,-0.44,0.1573,0.0,2026-07-07T12:03:34.256036+00:00,2026-07-07T12:09:45.308749+00:00,6.2,6,sl,f1c4cd763c1e,internal,"['EMA200-H4 baissier (dist=1.17%)', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'EMA200-1D aligné', 'Delta volume confirme', 'ADX régime TREND', 'RSI divergence bearish']",TREND,0.0
BTC/USDT,SHORT,63683.7668,63856.280794,196.458,-0.6108,-0.31,0.1572,0.0,2026-07-07T12:07:03.044234+00:00,2026-07-07T12:12:11.713560+00:00,5.1,7,sl,4834c70561ac,internal,"['EMA200-H4 baissier (dist=0.53%)', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'EMA200-1D aligné', 'Delta volume confirme', 'Volume spike', 'OB L2 imbalance 0.66', 'OB wall ask @ 63683']",RANGE,0.0
PAXG/USDT,SHORT,4162.740856,4183.108458,196.2768,-1.0389,-0.53,0.157,0.0,2026-07-07T12:10:02.726620+00:00,2026-07-07T13:45:30.446001+00:00,95.5,6,sl,889961900341,internal,"['EMA200-H4 baissier (dist=0.90%)', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'EMA200-1D aligné', 'ADX régime TREND', 'OB L2 imbalance 0.15', 'OB wall ask @ 4165']",TREND,0.0
BTC/USDT,SHORT,63538.084262,63087.224604,196.2227,1.3139,0.67,0.157,0.0,2026-07-07T12:42:56.692641+00:00,2026-07-07T14:00:15.506778+00:00,77.3,7,tp_cascade,10b2b8f64655,internal,"['EMA200-H4 baissier (dist=0.75%)', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'EMA200-1D aligné', 'Delta volume confirme', 'RSI divergence bearish', 'OB wall ask @ 63549']",RANGE,0.0
BTC/USDT,SHORT,63004.184794,63170.469554,196.4157,-0.597,-0.3,0.1571,0.0,2026-07-07T14:01:24.892611+00:00,2026-07-07T14:05:39.818844+00:00,4.2,7,sl,4fe2a33ccd8b,internal,"['EMA200-H4 baissier (dist=1.58%)', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'TRIX 5m', 'EMA200-1D aligné', 'Delta volume confirme', 'Volume spike', 'OB wall ask @ 62917']",RANGE,36.1
BTC/USDT,SHORT,63062.14,63228.154144,196.3351,-0.5954,-0.3,0.1571,0.0,2026-07-07T14:07:34.829210+00:00,2026-07-07T14:30:35.924751+00:00,23.0,7,sl,e3289e0062a3,internal,"['EMA200-H4 baissier (dist=1.49%)', 'OB/FVG 30m (fvg)', 'OB/FVG double conf 15m', 'Rejet 5m/15m', 'TRIX 5m', 'EMA200-1D aligné', 'Delta volume confirme', 'OB L2 imbalance 0.64', 'OB wall ask @ 62917']",RANGE,36.1
